merchant_id,FMer1,FMer2,FMer3
7116,15.0,1.0,16.0
4676,31.0,12.0,48.0
1725,19.0,8.0,51.0
5538,7.0,2.0,98.0
8562,6.0,1.0,15.0
4274,10.0,3.0,3.0
2899,26.0,11.0,118.0
3008,8.0,1.0,20.0
827,3.0,2.0,11.0
1693,47.0,10.0,27.0
1919,0.0,0.0,6.0
4628,7.0,1.0,11.0
7795,7.0,5.0,102.0
8567,0.0,0.0,7.0
2845,9.0,1.0,11.0
8152,8.0,2.0,2.0
7606,0.0,0.0,43.0
5429,98.0,7.0,126.0
6826,23.0,4.0,15.0
3216,0.0,0.0,23.0
8681,0.0,0.0,36.0
5919,19.0,3.0,27.0
5017,0.0,0.0,4.0
2267,21.0,1.0,28.0
8141,0.0,0.0,27.0
3052,16.0,3.0,12.0
293,0.0,0.0,7.0
6277,32.0,14.0,38.0
844,19.0,2.0,61.0
7075,7.0,0.0,11.0
6619,51.0,14.0,58.0
8123,0.0,0.0,48.0
8122,7.0,2.0,111.0
6254,7.0,1.0,15.0
4364,32.0,4.0,55.0
6359,54.0,7.0,76.0
3539,26.0,8.0,41.0
3767,2.0,0.0,12.0
6393,1.0,0.0,4.0
8850,14.0,3.0,22.0
1124,0.0,0.0,10.0
5213,26.0,4.0,57.0
1652,0.0,0.0,3.0
5661,0.0,0.0,9.0
3318,28.0,5.0,87.0
2189,17.0,2.0,49.0
7440,0.0,0.0,3.0
4975,160.0,11.0,43.0
3084,0.0,0.0,5.0
6456,2.0,0.0,10.0
5732,0.0,0.0,6.0
663,9.0,0.0,45.0
4422,6.0,1.0,15.0
5589,0.0,0.0,7.0
2010,10.0,7.0,7.0
4698,0.0,0.0,5.0
5604,7.0,2.0,10.0
3443,5.0,0.0,20.0
3729,35.0,3.0,25.0
7767,9.0,1.0,16.0
1903,0.0,0.0,20.0
2281,22.0,3.0,18.0
4473,11.0,0.0,68.0
250,13.0,0.0,42.0
256,6.0,1.0,14.0
1218,21.0,0.0,51.0
8741,8.0,0.0,12.0
5979,0.0,0.0,4.0
3313,34.0,0.0,26.0
2165,0.0,0.0,48.0
7229,44.0,15.0,98.0
1383,3.0,1.0,18.0
2900,3.0,1.0,5.0
3727,0.0,0.0,34.0
550,7.0,2.0,12.0
2696,12.0,1.0,31.0
1845,7.0,0.0,7.0
2207,8.0,1.0,10.0
8215,3.0,0.0,14.0
3557,16.0,3.0,3.0
1926,15.0,1.0,22.0
2947,2.0,1.0,5.0
5813,40.0,10.0,81.0
400,14.0,2.0,39.0
6318,0.0,0.0,7.0
417,3.0,0.0,5.0
1458,0.0,0.0,8.0
7402,6.0,3.0,10.0
56,1.0,1.0,7.0
4706,0.0,0.0,23.0
7355,5.0,0.0,19.0
5277,7.0,1.0,11.0
7696,0.0,0.0,19.0
3457,0.0,0.0,6.0
7051,0.0,0.0,7.0
4558,0.0,0.0,24.0
5984,5.0,1.0,11.0
5674,4.0,1.0,10.0
4092,2.0,0.0,6.0
4614,2.0,2.0,4.0
3695,2.0,1.0,1.0
6223,17.0,5.0,29.0
8339,8.0,5.0,18.0
4360,16.0,1.0,24.0
763,0.0,0.0,10.0
4484,40.0,12.0,41.0
1409,8.0,0.0,7.0
8001,0.0,0.0,11.0
4497,0.0,0.0,6.0
2788,0.0,0.0,13.0
3167,3.0,1.0,9.0
2888,7.0,0.0,5.0
8657,0.0,0.0,8.0
6162,0.0,0.0,13.0
8089,0.0,0.0,2.0
2710,0.0,0.0,9.0
1400,0.0,0.0,15.0
7895,4.0,2.0,2.0
4892,1.0,0.0,11.0
8461,7.0,4.0,28.0
5406,5.0,2.0,9.0
6083,10.0,1.0,14.0
5947,0.0,0.0,76.0
2496,19.0,1.0,37.0
4707,9.0,1.0,7.0
7212,41.0,15.0,185.0
1876,28.0,4.0,4.0
5688,87.0,6.0,81.0
6066,30.0,1.0,66.0
11,6.0,0.0,5.0
5334,21.0,6.0,40.0
8654,18.0,11.0,70.0
8234,14.0,3.0,104.0
8072,0.0,0.0,13.0
8797,6.0,0.0,10.0
4047,0.0,0.0,9.0
7087,6.0,1.0,28.0
4507,0.0,0.0,4.0
609,0.0,0.0,10.0
6391,0.0,0.0,7.0
2150,2.0,1.0,17.0
4804,0.0,0.0,19.0
6648,1.0,0.0,4.0
2669,34.0,8.0,94.0
8002,10.0,1.0,14.0
6663,8.0,1.0,15.0
4198,0.0,0.0,48.0
2503,20.0,7.0,42.0
1137,7.0,2.0,18.0
697,7.0,1.0,10.0
3369,0.0,0.0,12.0
825,6.0,1.0,38.0
4763,0.0,0.0,2.0
7519,0.0,0.0,25.0
7918,0.0,0.0,16.0
2959,0.0,0.0,8.0
8030,9.0,1.0,11.0
6235,21.0,1.0,24.0
1441,0.0,0.0,7.0
2867,4.0,0.0,3.0
2586,15.0,2.0,25.0
110,26.0,3.0,36.0
7166,11.0,0.0,8.0
2242,0.0,0.0,7.0
5776,0.0,0.0,51.0
5111,27.0,12.0,84.0
3665,23.0,2.0,28.0
7927,67.0,12.0,68.0
5391,0.0,0.0,14.0
679,0.0,0.0,1.0
3722,80.0,50.0,443.0
7560,14.0,2.0,41.0
2062,8.0,4.0,61.0
2690,0.0,0.0,91.0
2925,2.0,0.0,4.0
2902,40.0,4.0,45.0
1297,9.0,3.0,21.0
8836,4.0,3.0,7.0
5433,6.0,1.0,30.0
1670,0.0,0.0,14.0
3900,4.0,1.0,1.0
2003,10.0,1.0,9.0
2510,6.0,1.0,5.0
5928,65.0,14.0,82.0
8100,0.0,0.0,5.0
7758,64.0,5.0,42.0
4262,0.0,0.0,7.0
5680,5.0,0.0,10.0
8558,13.0,6.0,36.0
4032,4.0,0.0,9.0
3780,7.0,2.0,14.0
7241,16.0,10.0,68.0
782,5.0,1.0,12.0
3941,27.0,6.0,225.0
1712,0.0,0.0,5.0
5309,0.0,0.0,8.0
641,3.0,0.0,6.0
1258,6.0,2.0,10.0
6601,10.0,0.0,17.0
8578,5.0,0.0,5.0
1311,0.0,0.0,6.0
2258,20.0,1.0,20.0
4592,0.0,0.0,10.0
5008,0.0,0.0,11.0
7316,9.0,1.0,37.0
607,14.0,6.0,17.0
7311,10.0,2.0,14.0
3734,10.0,0.0,12.0
1646,52.0,22.0,83.0
2903,0.0,0.0,5.0
225,5.0,0.0,6.0
8116,3.0,2.0,10.0
7027,0.0,0.0,3.0
333,0.0,0.0,8.0
3827,14.0,2.0,43.0
68,0.0,0.0,31.0
5827,0.0,0.0,15.0
6796,11.0,4.0,18.0
6487,26.0,1.0,1.0
8711,31.0,11.0,59.0
321,19.0,1.0,14.0
4367,21.0,13.0,102.0
4051,0.0,0.0,3.0
2996,7.0,2.0,8.0
6305,5.0,0.0,4.0
691,0.0,0.0,10.0
4135,9.0,0.0,9.0
3192,4.0,3.0,57.0
4438,4.0,2.0,53.0
647,3.0,1.0,2.0
4358,0.0,0.0,2.0
2048,0.0,0.0,6.0
4183,0.0,0.0,13.0
988,7.0,1.0,23.0
3805,6.0,0.0,7.0
7292,7.0,0.0,10.0
587,45.0,2.0,43.0
2673,27.0,1.0,396.0
4202,16.0,8.0,39.0
7382,0.0,0.0,4.0
8402,31.0,15.0,104.0
5026,3.0,0.0,14.0
7609,8.0,1.0,7.0
146,16.0,3.0,15.0
4511,41.0,5.0,116.0
3468,31.0,5.0,59.0
3153,0.0,0.0,19.0
557,16.0,0.0,13.0
8609,5.0,0.0,6.0
8247,0.0,0.0,10.0
4428,12.0,1.0,16.0
8038,0.0,0.0,7.0
6810,29.0,6.0,37.0
2810,7.0,1.0,1.0
8133,0.0,0.0,4.0
7482,7.0,0.0,4.0
1707,0.0,0.0,7.0
4968,1.0,1.0,69.0
2844,14.0,2.0,31.0
8467,0.0,0.0,10.0
210,11.0,2.0,12.0
1617,8.0,0.0,8.0
2616,33.0,4.0,40.0
4140,0.0,0.0,37.0
615,16.0,3.0,34.0
4468,11.0,2.0,126.0
4745,0.0,0.0,8.0
6817,20.0,4.0,127.0
4397,0.0,0.0,14.0
8191,0.0,0.0,19.0
7618,8.0,2.0,18.0
7993,20.0,1.0,10.0
6716,0.0,0.0,22.0
7339,19.0,2.0,205.0
7677,6.0,0.0,6.0
4090,0.0,0.0,7.0
3005,3.0,1.0,20.0
5702,10.0,0.0,17.0
4851,4.0,0.0,10.0
4175,0.0,0.0,8.0
1586,11.0,2.0,11.0
4461,16.0,2.0,16.0
6262,4.0,2.0,5.0
6219,5.0,0.0,4.0
2415,12.0,0.0,11.0
8801,20.0,3.0,5.0
3001,5.0,0.0,10.0
7208,3.0,0.0,5.0
2120,22.0,2.0,16.0
7290,18.0,4.0,22.0
5532,0.0,0.0,9.0
5070,23.0,5.0,98.0
1098,4.0,0.0,8.0
3810,24.0,14.0,80.0
4613,9.0,2.0,16.0
6880,16.0,2.0,35.0
4212,0.0,0.0,17.0
4129,0.0,0.0,19.0
7052,35.0,1.0,52.0
3924,5.0,2.0,16.0
926,12.0,2.0,18.0
2828,9.0,4.0,14.0
4114,1.0,0.0,39.0
5344,21.0,1.0,10.0
7541,0.0,0.0,7.0
2562,0.0,0.0,13.0
1109,6.0,2.0,14.0
2755,13.0,4.0,38.0
2406,6.0,0.0,9.0
8341,9.0,2.0,28.0
7162,0.0,0.0,5.0
8157,3.0,2.0,61.0
654,6.0,2.0,5.0
1270,10.0,4.0,42.0
341,2.0,0.0,5.0
5826,12.0,4.0,14.0
2862,19.0,0.0,25.0
3639,5.0,0.0,16.0
8617,0.0,0.0,8.0
8325,0.0,0.0,20.0
2723,8.0,2.0,35.0
3742,2.0,0.0,7.0
8452,3.0,2.0,3.0
5579,5.0,2.0,2.0
1395,4.0,0.0,2.0
7094,27.0,6.0,31.0
6938,9.0,1.0,17.0
3316,14.0,2.0,55.0
2317,0.0,0.0,21.0
4587,8.0,0.0,10.0
1724,4.0,0.0,15.0
5799,0.0,0.0,33.0
1095,11.0,5.0,20.0
7904,7.0,4.0,49.0
8581,8.0,0.0,9.0
4306,18.0,4.0,22.0
6638,11.0,1.0,28.0
1333,0.0,0.0,11.0
8049,14.0,1.0,21.0
19,15.0,1.0,82.0
5809,0.0,0.0,44.0
7437,4.0,0.0,10.0
1444,5.0,1.0,20.0
5562,13.0,3.0,18.0
7774,0.0,0.0,10.0
8514,7.0,2.0,23.0
4452,10.0,1.0,48.0
7124,2.0,0.0,5.0
5670,0.0,0.0,8.0
4888,36.0,1.0,29.0
5246,0.0,0.0,56.0
6317,34.0,11.0,36.0
419,2.0,1.0,33.0
94,14.0,3.0,18.0
5351,12.0,2.0,25.0
900,1.0,0.0,27.0
6838,0.0,0.0,10.0
2972,6.0,4.0,6.0
7887,0.0,0.0,19.0
8326,0.0,0.0,34.0
4315,0.0,0.0,3.0
5132,38.0,24.0,85.0
888,0.0,0.0,29.0
6753,17.0,0.0,22.0
7491,9.0,3.0,50.0
2721,0.0,0.0,9.0
1592,0.0,0.0,13.0
347,26.0,1.0,1.0
2863,5.0,2.0,63.0
8160,3.0,1.0,12.0
5580,2.0,0.0,2.0
6214,7.0,0.0,6.0
5681,23.0,2.0,19.0
2163,0.0,0.0,8.0
6048,0.0,0.0,27.0
4534,0.0,0.0,3.0
3563,6.0,0.0,21.0
4542,18.0,5.0,56.0
2484,0.0,0.0,2.0
6016,87.0,11.0,196.0
1864,6.0,1.0,13.0
6403,44.0,18.0,115.0
5146,6.0,0.0,22.0
1723,5.0,1.0,8.0
1871,0.0,0.0,17.0
870,7.0,0.0,2.0
578,2.0,0.0,6.0
2441,18.0,13.0,178.0
1889,2.0,0.0,2.0
598,23.0,0.0,22.0
2213,5.0,2.0,7.0
2851,8.0,1.0,9.0
5592,0.0,0.0,13.0
7153,3.0,0.0,131.0
3211,10.0,2.0,32.0
6923,4.0,3.0,166.0
5930,8.0,1.0,7.0
4156,0.0,0.0,4.0
7329,0.0,0.0,9.0
7268,6.0,1.0,10.0
5251,0.0,0.0,16.0
3352,37.0,4.0,36.0
5642,6.0,0.0,3.0
4021,4.0,0.0,2.0
4003,17.0,3.0,38.0
3794,0.0,0.0,4.0
4734,21.0,6.0,26.0
832,6.0,0.0,8.0
4334,3.0,1.0,3.0
5676,4.0,0.0,8.0
7765,0.0,0.0,8.0
7481,0.0,0.0,3.0
7521,4.0,1.0,11.0
253,4.0,0.0,5.0
204,0.0,0.0,18.0
7234,37.0,9.0,75.0
8772,15.0,1.0,12.0
5846,31.0,3.0,44.0
6687,0.0,0.0,8.0
5835,0.0,0.0,9.0
8470,1.0,0.0,7.0
5254,0.0,0.0,9.0
2121,1.0,1.0,15.0
8482,7.0,0.0,31.0
5902,3.0,0.0,22.0
8271,1.0,0.0,3.0
199,0.0,0.0,19.0
2228,0.0,0.0,15.0
7702,3.0,0.0,27.0
8041,10.0,2.0,15.0
1527,0.0,0.0,6.0
4841,5.0,1.0,15.0
493,0.0,0.0,12.0
6685,0.0,0.0,2.0
8340,0.0,0.0,50.0
5477,23.0,8.0,36.0
8029,0.0,0.0,16.0
850,15.0,4.0,20.0
6348,9.0,3.0,32.0
4604,0.0,0.0,6.0
3921,32.0,2.0,30.0
5153,5.0,0.0,6.0
7587,11.0,4.0,57.0
4463,2.0,0.0,14.0
345,10.0,0.0,13.0
6151,0.0,0.0,6.0
6128,19.0,13.0,13.0
6658,19.0,2.0,18.0
5810,2.0,0.0,21.0
3631,8.0,0.0,22.0
1927,19.0,2.0,28.0
4417,8.0,1.0,24.0
1432,15.0,2.0,19.0
301,0.0,0.0,15.0
1457,11.0,4.0,11.0
5101,22.0,1.0,21.0
1149,11.0,3.0,20.0
5833,0.0,0.0,14.0
3619,0.0,0.0,154.0
7356,0.0,0.0,10.0
3419,14.0,2.0,22.0
6936,17.0,1.0,16.0
4838,2.0,0.0,5.0
1988,2.0,1.0,10.0
4531,8.0,3.0,18.0
3053,3.0,1.0,4.0
407,3.0,2.0,7.0
3387,17.0,1.0,43.0
2528,0.0,0.0,8.0
1792,0.0,0.0,6.0
4537,2.0,0.0,3.0
4774,0.0,0.0,14.0
6788,3.0,2.0,11.0
4845,6.0,3.0,4.0
3177,0.0,0.0,2.0
5465,0.0,0.0,14.0
1417,2.0,1.0,70.0
6246,0.0,0.0,22.0
1842,10.0,3.0,13.0
959,15.0,1.0,21.0
2295,6.0,0.0,21.0
3478,0.0,0.0,1.0
5370,12.0,2.0,14.0
1848,18.0,9.0,58.0
8085,0.0,0.0,4.0
608,2.0,0.0,4.0
993,12.0,1.0,1.0
2335,1.0,1.0,8.0
1921,7.0,1.0,4.0
3719,0.0,0.0,14.0
6491,5.0,1.0,27.0
6724,23.0,1.0,24.0
48,23.0,9.0,42.0
2138,4.0,1.0,37.0
1954,17.0,2.0,6.0
5925,0.0,0.0,27.0
4495,2.0,0.0,2.0
502,11.0,0.0,17.0
856,0.0,0.0,10.0
8818,0.0,0.0,35.0
311,6.0,0.0,6.0
424,0.0,0.0,15.0
4901,21.0,6.0,20.0
7843,19.0,2.0,286.0
7342,8.0,0.0,39.0
7421,23.0,22.0,65.0
3060,3.0,0.0,2.0
4769,10.0,5.0,23.0
5963,23.0,12.0,70.0
7171,5.0,3.0,21.0
5747,17.0,0.0,16.0
3564,7.0,2.0,27.0
8342,25.0,1.0,18.0
4066,7.0,2.0,16.0
4650,0.0,0.0,16.0
5854,8.0,2.0,10.0
911,7.0,0.0,24.0
7091,0.0,0.0,7.0
2856,0.0,0.0,9.0
221,4.0,4.0,9.0
1799,7.0,0.0,20.0
799,23.0,1.0,38.0
8521,0.0,0.0,7.0
7214,7.0,2.0,6.0
2554,17.0,6.0,22.0
4861,24.0,9.0,37.0
7230,0.0,0.0,10.0
8658,7.0,1.0,11.0
3916,43.0,12.0,70.0
1160,22.0,5.0,55.0
2766,0.0,0.0,11.0
1397,0.0,0.0,29.0
8765,0.0,0.0,24.0
7699,5.0,1.0,30.0
4567,22.0,1.0,37.0
3993,6.0,1.0,22.0
6979,7.0,0.0,8.0
4094,2.0,0.0,17.0
4852,18.0,7.0,53.0
522,0.0,0.0,7.0
6950,0.0,0.0,7.0
2546,0.0,0.0,12.0
7830,14.0,2.0,17.0
3121,0.0,0.0,12.0
1042,0.0,0.0,15.0
5082,1.0,0.0,32.0
7738,0.0,0.0,6.0
4735,0.0,0.0,5.0
4773,0.0,0.0,19.0
3365,5.0,0.0,20.0
422,3.0,1.0,16.0
5962,0.0,0.0,6.0
3222,22.0,1.0,35.0
4253,0.0,0.0,11.0
3066,3.0,0.0,2.0
1142,0.0,0.0,21.0
2971,1.0,0.0,3.0
1679,0.0,0.0,27.0
5343,10.0,2.0,37.0
3374,1.0,0.0,1.0
8727,0.0,0.0,16.0
8540,0.0,0.0,11.0
6917,2.0,1.0,78.0
6233,8.0,3.0,21.0
5367,8.0,1.0,8.0
7905,18.0,6.0,29.0
586,0.0,0.0,1.0
705,3.0,2.0,5.0
7301,48.0,2.0,67.0
5143,21.0,10.0,45.0
1541,10.0,3.0,46.0
3333,6.0,2.0,15.0
8464,0.0,0.0,35.0
2707,16.0,3.0,16.0
7198,2.0,1.0,3.0
3826,19.0,8.0,27.0
2809,0.0,0.0,23.0
8814,0.0,0.0,18.0
5453,0.0,0.0,10.0
7821,7.0,1.0,14.0
5148,0.0,0.0,8.0
1101,0.0,0.0,6.0
8710,74.0,59.0,107.0
8709,7.0,0.0,9.0
7500,4.0,1.0,6.0
2440,21.0,7.0,50.0
7336,0.0,0.0,4.0
7872,25.0,7.0,48.0
8845,0.0,0.0,26.0
24,2.0,0.0,4.0
8046,10.0,3.0,14.0
5272,5.0,0.0,7.0
6149,0.0,0.0,7.0
5727,0.0,0.0,5.0
6797,7.0,1.0,45.0
1513,9.0,2.0,52.0
280,0.0,0.0,3.0
2092,16.0,1.0,23.0
314,86.0,3.0,177.0
3624,0.0,0.0,11.0
734,19.0,6.0,76.0
2986,0.0,0.0,15.0
3462,26.0,3.0,42.0
6473,4.0,0.0,2.0
4963,2.0,1.0,5.0
6723,7.0,2.0,7.0
4139,18.0,3.0,11.0
7443,16.0,4.0,14.0
8259,36.0,3.0,113.0
7142,8.0,2.0,12.0
4933,28.0,0.0,34.0
47,0.0,0.0,21.0
2212,0.0,0.0,11.0
2678,30.0,6.0,65.0
2885,12.0,2.0,27.0
2942,6.0,2.0,8.0
7451,5.0,1.0,12.0
7248,0.0,0.0,22.0
3554,18.0,5.0,51.0
8577,0.0,0.0,69.0
7102,3.0,0.0,7.0
802,2.0,0.0,6.0
3585,24.0,0.0,20.0
2021,0.0,0.0,4.0
5662,1.0,0.0,2.0
1273,0.0,0.0,10.0
6850,0.0,0.0,17.0
7183,13.0,2.0,8.0
7643,3.0,0.0,32.0
8063,0.0,0.0,6.0
2216,12.0,0.0,9.0
8714,10.0,1.0,9.0
2326,0.0,0.0,16.0
3654,13.0,4.0,18.0
1763,11.0,2.0,15.0
6609,5.0,2.0,36.0
486,5.0,0.0,2.0
6732,11.0,0.0,21.0
4966,15.0,0.0,15.0
7952,0.0,0.0,9.0
8548,0.0,0.0,10.0
7885,5.0,3.0,17.0
5353,61.0,2.0,36.0
3428,2.0,0.0,22.0
3423,20.0,3.0,19.0
8737,0.0,0.0,7.0
5796,47.0,15.0,81.0
3600,11.0,2.0,8.0
3606,0.0,0.0,9.0
5623,0.0,0.0,4.0
4647,9.0,6.0,19.0
1795,11.0,1.0,12.0
6721,18.0,9.0,70.0
3031,4.0,1.0,3.0
3608,18.0,3.0,12.0
4496,4.0,0.0,8.0
684,2.0,0.0,11.0
431,14.0,2.0,39.0
7712,4.0,2.0,5.0
2633,1.0,0.0,13.0
2489,3.0,1.0,12.0
4335,8.0,3.0,13.0
4837,0.0,0.0,7.0
8413,9.0,0.0,14.0
5609,10.0,3.0,77.0
7458,0.0,0.0,6.0
2679,15.0,2.0,8.0
2030,6.0,2.0,4.0
5360,13.0,2.0,39.0
5478,1.0,1.0,14.0
5504,0.0,0.0,13.0
6271,0.0,0.0,28.0
573,1.0,0.0,28.0
7082,0.0,0.0,5.0
8346,0.0,0.0,19.0
3473,9.0,3.0,17.0
6323,5.0,1.0,12.0
1649,0.0,0.0,23.0
6727,9.0,0.0,18.0
3452,0.0,0.0,2.0
1804,0.0,0.0,46.0
6884,14.0,0.0,9.0
396,14.0,0.0,13.0
7537,9.0,5.0,11.0
884,0.0,0.0,5.0
4780,9.0,6.0,16.0
1682,5.0,1.0,18.0
3358,3.0,0.0,0.0
1587,0.0,0.0,9.0
859,18.0,6.0,23.0
3507,32.0,4.0,61.0
2384,0.0,0.0,45.0
6795,0.0,0.0,2.0
8015,0.0,0.0,10.0
4270,4.0,3.0,56.0
6095,14.0,1.0,17.0
5480,10.0,2.0,13.0
5995,39.0,1.0,26.0
7617,8.0,5.0,18.0
1643,0.0,0.0,10.0
4162,0.0,0.0,10.0
6331,8.0,0.0,12.0
7433,0.0,0.0,9.0
38,0.0,0.0,9.0
7594,0.0,0.0,7.0
2376,0.0,0.0,35.0
5298,0.0,0.0,4.0
1826,13.0,1.0,15.0
7515,22.0,6.0,108.0
6479,0.0,0.0,19.0
4479,13.0,1.0,3.0
222,10.0,4.0,27.0
2337,8.0,0.0,21.0
4190,15.0,5.0,17.0
971,16.0,1.0,20.0
4207,0.0,0.0,6.0
6706,3.0,2.0,9.0
2310,2.0,1.0,9.0
4875,0.0,0.0,5.0
7608,0.0,0.0,9.0
8400,0.0,0.0,25.0
3520,0.0,0.0,40.0
4124,6.0,3.0,23.0
3140,10.0,6.0,29.0
1562,0.0,0.0,8.0
5219,16.0,1.0,1.0
6931,0.0,0.0,9.0
1594,5.0,1.0,10.0
5071,0.0,0.0,22.0
4927,0.0,0.0,14.0
4750,0.0,0.0,45.0
8807,9.0,2.0,20.0
3493,24.0,13.0,244.0
7849,40.0,16.0,54.0
7048,9.0,2.0,39.0
1658,1.0,1.0,8.0
7525,0.0,0.0,18.0
8084,0.0,0.0,13.0
6934,4.0,2.0,25.0
5112,11.0,0.0,9.0
3756,0.0,0.0,19.0
7730,0.0,0.0,21.0
4304,0.0,0.0,7.0
4018,18.0,11.0,88.0
6255,20.0,1.0,24.0
5675,10.0,0.0,11.0
6069,0.0,0.0,16.0
2467,22.0,1.0,22.0
4726,5.0,1.0,7.0
3959,0.0,0.0,21.0
6598,0.0,0.0,10.0
2581,0.0,0.0,9.0
484,5.0,0.0,3.0
8258,53.0,11.0,156.0
1174,5.0,0.0,7.0
3702,7.0,1.0,12.0
3943,0.0,0.0,9.0
8344,8.0,1.0,13.0
121,0.0,0.0,12.0
8728,11.0,6.0,25.0
516,8.0,2.0,10.0
5169,15.0,0.0,11.0
3461,0.0,0.0,1.0
4742,17.0,0.0,72.0
4111,36.0,2.0,4.0
8641,56.0,15.0,172.0
7062,0.0,0.0,12.0
1164,0.0,0.0,1.0
291,8.0,1.0,13.0
8374,0.0,0.0,13.0
6244,1.0,0.0,4.0
2328,0.0,0.0,41.0
848,6.0,1.0,11.0
1489,6.0,2.0,9.0
3253,21.0,0.0,23.0
3708,2.0,0.0,3.0
3824,5.0,1.0,15.0
7365,5.0,2.0,13.0
7513,0.0,0.0,18.0
2201,0.0,0.0,16.0
8622,0.0,0.0,9.0
7554,0.0,0.0,10.0
6537,15.0,2.0,28.0
8607,15.0,4.0,72.0
1295,0.0,0.0,9.0
2482,6.0,2.0,11.0
6451,12.0,0.0,26.0
688,0.0,0.0,6.0
8204,28.0,7.0,63.0
224,0.0,0.0,30.0
4695,0.0,0.0,5.0
1324,8.0,0.0,11.0
7120,0.0,0.0,7.0
1354,0.0,0.0,11.0
6759,13.0,1.0,15.0
1453,22.0,2.0,20.0
434,13.0,2.0,48.0
7966,7.0,0.0,11.0
7772,15.0,0.0,42.0
4686,0.0,0.0,1.0
6174,17.0,0.0,15.0
2708,0.0,0.0,11.0
7773,9.0,4.0,10.0
3335,11.0,0.0,23.0
6958,8.0,3.0,8.0
6988,21.0,6.0,18.0
2086,9.0,0.0,8.0
4512,2.0,1.0,35.0
6351,4.0,1.0,1.0
1153,10.0,1.0,16.0
2171,2.0,0.0,3.0
1576,45.0,11.0,70.0
8074,0.0,0.0,7.0
6986,0.0,0.0,12.0
8852,15.0,1.0,14.0
2271,4.0,0.0,33.0
6782,12.0,0.0,24.0
8036,5.0,2.0,20.0
3474,0.0,0.0,12.0
6283,7.0,1.0,13.0
8699,27.0,10.0,44.0
5249,3.0,0.0,2.0
5842,5.0,1.0,12.0
6366,10.0,2.0,19.0
798,27.0,5.0,39.0
2684,0.0,0.0,20.0
2929,15.0,1.0,55.0
6645,21.0,2.0,12.0
7588,11.0,2.0,58.0
3147,7.0,0.0,7.0
531,16.0,2.0,87.0
8435,3.0,1.0,1.0
3700,6.0,0.0,12.0
4848,8.0,1.0,11.0
4626,2.0,0.0,3.0
5089,29.0,15.0,117.0
8704,4.0,2.0,12.0
5786,4.0,0.0,7.0
8202,0.0,0.0,25.0
1465,0.0,0.0,8.0
2275,0.0,0.0,7.0
2377,7.0,0.0,8.0
8407,0.0,0.0,4.0
6386,21.0,1.0,43.0
4209,12.0,1.0,16.0
2114,0.0,0.0,25.0
406,18.0,7.0,37.0
8047,0.0,0.0,87.0
1353,14.0,1.0,22.0
3015,10.0,1.0,20.0
7431,13.0,0.0,11.0
4426,5.0,2.0,2.0
4073,0.0,0.0,5.0
4106,8.0,2.0,4.0
5103,0.0,0.0,12.0
88,12.0,3.0,39.0
1757,2.0,1.0,11.0
5292,0.0,0.0,7.0
8626,9.0,0.0,7.0
2198,59.0,7.0,680.0
6089,41.0,8.0,59.0
7158,6.0,0.0,91.0
5915,8.0,2.0,52.0
5394,13.0,0.0,31.0
5807,0.0,0.0,4.0
8057,11.0,3.0,27.0
8214,2.0,1.0,9.0
6982,34.0,7.0,35.0
4632,2.0,1.0,8.0
5715,2.0,1.0,19.0
6286,10.0,1.0,8.0
298,1.0,1.0,48.0
6671,3.0,1.0,42.0
2123,8.0,0.0,13.0
3372,2.0,1.0,34.0
987,5.0,0.0,5.0
784,0.0,0.0,11.0
3942,3.0,0.0,3.0
3014,4.0,0.0,3.0
3375,3.0,0.0,0.0
3405,1.0,1.0,14.0
821,0.0,0.0,4.0
2994,9.0,0.0,22.0
165,29.0,7.0,156.0
7708,7.0,1.0,8.0
4859,9.0,0.0,39.0
5633,9.0,1.0,9.0
5384,2.0,0.0,16.0
4747,1.0,1.0,29.0
3882,19.0,6.0,46.0
1743,0.0,0.0,8.0
3288,19.0,13.0,25.0
6596,5.0,0.0,10.0
3612,0.0,0.0,3.0
4134,3.0,1.0,9.0
3476,0.0,0.0,70.0
1143,0.0,0.0,47.0
4344,0.0,0.0,6.0
5970,12.0,3.0,20.0
3410,8.0,2.0,15.0
7709,0.0,0.0,18.0
4112,6.0,1.0,12.0
7376,8.0,0.0,6.0
6728,0.0,0.0,6.0
7445,68.0,23.0,93.0
8166,5.0,1.0,11.0
3097,6.0,1.0,5.0
6627,20.0,2.0,26.0
7842,10.0,2.0,55.0
525,0.0,0.0,3.0
5739,7.0,0.0,48.0
3583,0.0,0.0,16.0
331,0.0,0.0,10.0
7716,26.0,2.0,29.0
1427,8.0,1.0,55.0
385,23.0,1.0,31.0
3569,14.0,4.0,18.0
5180,3.0,1.0,43.0
5019,0.0,0.0,26.0
750,0.0,0.0,28.0
1659,0.0,0.0,10.0
3189,7.0,3.0,14.0
7203,12.0,1.0,10.0
5266,3.0,1.0,7.0
6268,0.0,0.0,8.0
5659,4.0,0.0,2.0
1173,0.0,0.0,7.0
1778,25.0,12.0,55.0
6564,0.0,0.0,10.0
7740,5.0,0.0,23.0
3312,16.0,4.0,44.0
7210,0.0,0.0,24.0
6823,9.0,2.0,2.0
7742,13.0,4.0,15.0
6778,0.0,0.0,7.0
8190,5.0,2.0,9.0
5966,16.0,1.0,32.0
263,3.0,0.0,4.0
5940,4.0,2.0,5.0
